epoch,loss
264,21.585315704345703
265,21.544588088989258
266,21.502073287963867
267,21.459829330444336
268,21.421743392944336
269,21.384138107299805
270,21.370088577270508
271,13.290101051330566
272,13.683382987976074
273,13.721891403198242
274,13.443111419677734
275,13.068704605102539
276,12.936824798583984
277,12.52160645
278,12.36092472076416
279,12.020513534545898
280,12.158638000488281
281,11.982508659362793
282,11.991169929504395
283,12.182531356811523
284,12.197959899902344
285,12.332481384277344
286,12.357183456420898
287,12.27147102355957
288,12.259432792663574
289,12.311314582824707
290,12.224660873413086
291,12.142111778259277
292,12.10042953491211
293,11.953780174255371
294,11.907186508178711
295,11.888202667236328
296,11.84113883972168
297,11.984315872192383
298,12.036920547485352
299,11.931051254272461
300,11.956464767456055
301,11.89300823
302,11.83554458618164
303,11.842041969299316
304,11.796431541442871
305,11.775056838989258
306,11.788725852966309
307,11.737346649169922
308,11.686605453491211
309,11.636676788330078
310,11.657185554504395
311,11.638577461242676
312,11.547823905944824
313,11.511998176574707
314,11.508628845214844
315,11.473943710327148
316,11.46919059753418
317,11.511300086975098
318,11.474539756774902
319,11.592608451843262
320,11.679824829101562
321,11.62485408782959
322,11.640586853027344
323,11.66696834564209
324,11.611666679382324
325,11.605077743530273
326,11.584094047546387
327,11.570212364196777
328,11.564556121826172
329,11.592429161071777
330,11.560375213623047
331,11.590173721313477
332,11.54315185546875
333,11.518265724182129
334,11.507341384887695
335,11.494339942932129
336,11.499551773071289
337,11.526140213012695
338,11.496519088745117
339,11.471373558044434
340,12.068351745605469
341,12.011665344238281
342,11.974928855895996
343,11.96802806854248
344,11.967491149902344
345,11.954127311706543
346,11.928107261657715
347,11.911054611206055
348,11.908997535705566
349,11.919219970703125
350,11.894432067871094
351,11.882848739624023
352,11.878499984741211
353,11.823763847351074
354,11.792516708374023
355,11.79598617553711
356,11.778169631958008
357,11.782329559326172
358,11.811624526977539
359,11.769421577453613
360,11.770395278930664
361,11.728796005249023
362,11.735858917236328
363,11.727298736572266
364,11.7030611
365,11.682794570922852
366,11.695303916931152
367,11.700085639953613
368,11.646184921264648
369,11.640928268432617
370,11.643333435058594
371,11.625815391540527
372,11.618273735046387
373,11.606901168823242
374,11.590933799743652
375,11.56531810760498
376,11.583781242370605
377,11.567119598388672
378,11.539528846740723
379,11.557025909423828
380,11.526691436767578
381,11.540804862976074
382,11.524639129638672
383,11.506756782531738
384,11.500083923339844
385,11.486126899719238
386,11.46255874633789
387,11.457841873168945
388,11.420835494995117
389,11.389070510864258
390,11.362591743469238
391,11.338502883911133
392,11.341726303100586
393,11.339024543762207
394,11.33671760559082
395,11.342543601989746
396,11.324755668640137
397,11.317721366882324
398,11.314587593078613
399,11.319787979125977
400,11.30401325
401,11.313647270202637
402,11.346087455749512
403,11.361379623413086
404,11.373123168945312
405,11.348115921020508
406,11.344868659973145
407,11.339609146118164
408,11.355175018310547
409,11.349983215332031
410,11.339937210083008
411,11.338422775268555
412,11.330317497253418
413,11.31842327
414,11.303120613098145
415,11.303342819213867
416,11.300642967224121
417,11.293618202209473
418,11.29315472
419,11.283773422241211
420,11.271135330200195
421,11.251152992248535
422,11.250679969787598
423,11.245354652404785
424,11.223854064941406
425,11.216431617736816
426,11.219927787780762
427,11.200048446655273
428,11.198183059692383
429,11.197356224060059
430,11.18268871307373
431,11.186575889587402
432,11.203401565551758
433,11.20004940032959
434,11.204768180847168
435,11.198720932006836
436,11.20134162902832
437,11.192987442016602
438,11.197988510131836
439,11.192426681518555
440,11.186800956726074
441,11.188207626342773
442,11.209983825683594
443,11.223625183105469
444,11.215932846069336
445,11.200509071350098
446,11.192451477050781
447,11.167228698730469
448,11.162455558776855
449,11.158166885375977
450,11.156160354614258
451,11.167922973632812
452,11.159313201904297
453,11.1492281
454,11.132852554321289
455,11.12178897857666
456,11.115294456481934
457,11.117650985717773
458,11.130167007446289
459,11.125823020935059
460,11.125441551208496
461,11.115683555603027
462,11.108810424804688
463,11.111274719238281
464,11.095345497131348
465,11.096207618713379
466,11.10474681854248
467,11.107824325561523
468,11.109760284423828
469,11.099213600158691
470,11.09627628326416
471,11.088583946228027
472,11.071718215942383
473,11.072527885437012
474,11.068248748779297
475,11.06742000579834
476,11.073620796203613
477,11.075676918029785
478,11.081768035888672
479,11.084896087646484
480,11.082947731018066
481,11.086006164550781
482,11.086889266967773
483,11.08438491821289
484,11.101655960083008
485,11.116337776184082
486,11.10819149017334
487,11.094393730163574
488,11.083354949951172
489,11.081503868103027
490,11.088417053222656
491,11.081913948059082
492,11.085911750793457
493,11.08746052
494,11.087924003601074
495,11.085796356201172
496,11.091940879821777
497,11.086748123168945
498,11.088665008544922
499,11.081085205078125
500,11.08497142791748
501,11.079412460327148
502,11.069076538085938
503,11.068735122680664
504,11.066544532775879
505,11.06964397
506,11.067912101745605
507,11.075510025024414
508,11.067705154418945
509,11.083603858947754
510,11.077476501464844
511,11.06978702545166
512,11.07736873626709
513,11.072964668273926
514,11.082968711853027
515,11.084138870239258
516,11.084371566772461
517,11.09100056
518,11.09676742553711
519,11.094432830810547
520,11.09906005859375
521,11.083046913146973
522,11.071662902832031
523,11.06402874
524,11.067687034606934
525,11.06882381439209
526,11.060956954956055
527,11.066299438476562
528,11.055439949035645
529,11.060144424438477
530,11.053550720214844
531,11.064383506774902
532,11.05834961
533,11.06045150756836
534,11.05798625946045
535,11.061319351196289
536,11.061871528625488
537,11.067228317260742
538,11.056108474731445
539,11.06118392944336
540,11.054004669189453
541,11.050987243652344
542,7.643644332885742
543,9.013878822
544,9.798748970031738
545,9.585293769836426
546,9.670263290405273
547,9.887234687805176
548,9.707029342651367
549,9.944685935974121
550,10.176106452941895
551,10.231802940368652
552,10.09020996
553,9.802845955
554,9.844327926635742
555,9.783922195
556,9.766962051391602
557,9.750868797302246
558,9.776304244995117
559,9.825241088867188
560,9.862612724
561,9.906628608703613
562,10.016016960144043
563,9.962824821472168
564,9.819556236
565,9.849246025
566,9.873387336730957
567,9.909554481506348
568,9.986075401306152
569,10.060578346252441
570,10.12369441986084
571,10.238870620727539
572,10.195734024047852
573,10.198343276977539
574,10.193033218383789
575,10.213016510009766
576,10.179244995117188
577,10.178827285766602
578,10.1282959
579,10.119277000427246
580,10.165995597839355
581,10.191716194152832
582,10.167647361755371
583,11.108211517333984
584,11.057852745056152
585,10.992448806762695
586,10.982768058776855
587,10.98862075805664
588,10.967101097106934
589,10.984004020690918
590,11.011370658874512
591,11.00826644897461
592,10.982331275939941
593,11.025747299194336
594,10.975211143493652
595,10.95079231262207
596,10.90092658996582
597,10.892875671386719
598,10.915139198303223
599,10.890871047973633
600,10.904212951660156
601,10.942044258117676
602,10.913942337036133
603,10.868705749511719
604,10.842774391174316
605,10.82323932647705
606,10.845064163208008
607,10.821807861328125
608,10.822912216186523
609,10.798872947692871
610,10.825671195983887
611,10.78974723815918
612,10.783055305480957
613,10.77972698
614,10.729427337646484
615,10.723194122314453
616,10.680462837219238
617,10.714255332946777
618,10.72155762
619,10.67505931854248
620,10.679110527038574
621,10.667794227600098
622,10.66025161743164
623,10.660521507263184
624,10.644434928894043
625,10.646135330200195
626,10.62055492401123
627,10.595305442810059
628,10.537384986877441
629,10.509187698364258
630,10.513252258300781
631,10.51069164276123
632,10.479623794555664
633,10.45123577
634,10.421638488769531
635,10.395245552062988
636,10.391051292419434
637,10.405255317687988
638,10.392366409301758
639,10.392916679382324
640,10.401244163513184
641,10.381978988647461
642,10.363521575927734
643,10.346976280212402
644,10.350359916687012
645,10.343022346496582
646,10.346510887145996
647,10.366640090942383
648,10.357457160949707
649,10.35330867767334
650,10.343135833740234
651,10.33022403717041
652,10.323736190795898
653,10.304309844970703
654,10.29702091217041
655,10.312442779541016
656,10.326769828796387
657,10.312738418579102
658,10.300294876098633
659,10.308439254760742
660,10.293015480041504
661,10.288315773010254
662,10.285338401794434
663,10.271954536437988
664,10.233470916748047
665,10.213531494140625
666,10.211016654968262
667,10.205220222473145
668,10.183881759643555
669,10.205473899841309
670,10.216896057128906
671,10.205879211425781
672,10.205863952636719
673,10.188735008239746
674,10.18388843536377
675,10.167911529541016
676,10.16919994354248
677,10.163390159606934
678,10.147704124450684
679,10.139884948730469
680,10.155959129333496
681,10.151488304138184
682,10.143232345581055
683,10.146766662597656
684,10.147186279296875
685,10.143285751342773
686,10.13470173
687,10.12653636932373
688,10.12130355834961
689,10.13211441040039
690,10.133060455322266
691,10.144749641418457
692,10.137487411499023
693,10.14200210571289
694,10.135568618774414
695,10.143454551696777
696,10.126242637634277
697,10.119193077087402
698,10.144486427307129
699,10.142082214355469
700,10.155152320861816
701,10.14574909210205
702,10.132664680480957
703,10.132230758666992
704,10.122488021850586
705,10.11846638
706,10.10663128
707,10.114874839782715
708,10.10551929473877
709,10.117632865905762
710,10.120484352111816
711,10.120272636413574
712,10.100115776062012
713,10.105691909790039
714,10.090357780456543
715,10.092799186706543
716,10.08990765
717,10.08666992
718,10.082511901855469
719,10.085531234741211
720,10.07223129272461
721,10.077622413635254
722,10.087677955627441
723,10.07374382019043
724,10.07582950592041
725,10.086603164672852
726,10.093443870544434
727,10.086301803588867
728,10.082865715026855
729,10.073968887329102
730,10.07359790802002
731,10.083138465881348
732,10.095088005065918
733,10.085992813110352
734,10.108901977539062
735,10.109404563903809
736,10.116979598999023
737,10.11834431
738,10.124481201171875
739,10.123860359191895
740,10.112587928771973
741,10.127004623413086
742,10.129433631896973
743,10.125839233398438
744,10.114462852478027
745,10.107698440551758
746,10.099752426147461
747,10.09921932220459
748,10.094468116760254
749,10.08903980255127
750,10.086257934570312
751,10.072300910949707
752,10.06676959991455
753,10.052986145019531
754,10.04678726196289
755,10.064080238342285
756,10.054649353027344
757,10.067315101623535
758,10.07564640045166
759,10.063461303710938
760,10.060481071472168
761,10.0546236
762,10.06755256652832
763,10.078672409057617
764,10.079863548278809
765,10.09533977508545
766,10.092049598693848
767,10.088788032531738
768,10.091240882873535
769,10.092012405395508
770,10.084287643432617
771,10.082963943481445
772,10.081765174865723
773,10.071514129638672
774,10.080341339111328
775,10.080272674560547
776,10.08612060546875
777,10.098777770996094
778,10.104609489440918
779,10.101253509521484
780,10.098682403564453
781,10.092077255249023
782,10.09068489074707
783,10.079103469848633
784,10.073410034179688
785,10.07500935
786,10.077112197875977
787,10.07995319366455
788,10.080962181091309
789,10.086801528930664
790,10.079248428344727
791,10.076099395751953
792,10.071049690246582
793,10.066817283630371
794,10.063261032104492
795,10.059772491455078
796,10.06026554107666
797,10.054204940795898
798,10.043923377990723
799,10.044837951660156
800,10.043278694152832
801,10.045080184936523
802,10.051387786865234
803,10.056718826293945
804,10.051065444946289
805,10.052511215209961
806,10.044380187988281
807,10.047837257385254
808,10.039033889770508
809,10.055801391601562
810,10.056077003479004
811,10.049988746643066
812,10.039192199707031
813,8.130688667297363
814,9.532553672790527
815,8.953024864196777
816,9.188167572021484
817,9.045387268066406
818,9.730267524719238
819,9.676161766052246
820,9.773998260498047
821,9.822706223
822,9.629453659057617
823,9.668715476989746
824,9.562343597
825,9.432048797607422
826,9.441235542297363
827,9.369393348693848
828,9.175090789794922
829,9.233121871948242
830,9.274217606
831,9.323808670043945
832,9.246413230895996
833,11.333358764648438
834,11.210580825805664
835,11.207623481750488
836,11.120750427246094
837,11.14074420928955
838,11.044031143188477
839,10.953960418701172
840,10.880565643310547
841,10.909466743469238
842,10.824591636657715
843,10.757159233093262
844,10.76933479309082
845,10.713627815246582
846,10.645225524902344
847,10.622638702392578
848,10.556876182556152
849,10.599912643432617
850,10.562566757202148
851,10.525751113891602
852,10.46921157836914
853,10.442654609680176
854,10.40078353881836
855,10.36691951751709
856,10.301939010620117
857,10.264972686767578
858,10.204841613769531
859,10.174978256225586
860,10.130657196044922
861,10.098565101623535
862,10.084778785705566
863,10.090414047241211
864,10.089056968688965
865,10.071120262145996
866,10.059770584106445
867,10.049555778503418
868,10.007316589355469
869,10.024216651916504
870,9.988298416137695
871,9.964549065
872,9.946323395
873,9.912775993347168
874,9.883388519
875,9.899383544921875
876,9.867730140686035
877,9.834936141967773
878,9.820906639099121
879,9.815495491027832
880,9.811603546142578
881,9.816617012023926
882,9.791891098022461
883,9.824316978
884,9.833231925964355
885,9.857034683227539
886,9.869968414
887,9.859118461608887
888,9.860022545
889,9.851959228515625
890,9.859924316
891,9.875282287597656
892,9.864500999450684
893,9.866731643676758
894,9.869262695
895,9.908481598
896,9.916981697
897,9.954581260681152
898,9.960840225219727
899,9.942301750183105
900,9.908611297607422
901,9.882277488708496
902,9.875991821289062
903,9.841142654418945
904,9.867180824279785
905,9.895659446716309
906,9.891366958618164
907,9.907289505004883
908,9.908432006835938
909,9.878811836242676
910,9.872421264648438
911,9.841040611
912,9.813549995422363
913,9.822351455688477
914,9.822849274
915,9.838903427124023
916,9.875593185424805
917,9.883728027
918,9.885022163391113
919,9.879734039
920,9.871841430664062
921,9.869874954223633
922,9.843944549560547
923,9.848032951
924,9.834141731262207
925,9.828017234802246
926,9.810570717
927,9.795120239257812
928,9.778126717
929,9.766046524047852
930,9.76727581
931,9.788476943969727
932,9.777297973632812
933,9.755661964416504
934,9.732707023620605
935,9.732102394104004
936,9.735319137573242
937,9.723489761352539
938,9.731989860534668
939,9.724301338
940,9.712935447692871
941,9.695453643798828
942,9.705943108
943,9.706198692321777
944,9.722223281860352
945,9.713007926940918
946,9.723084449768066
947,9.726974487304688
948,9.720460891723633
949,9.726397514343262
950,9.717644691467285
951,9.697185516357422
952,9.696080207824707
953,9.693845748901367
954,9.686761856079102
955,9.682201385498047
956,9.681524276733398
957,9.680856704711914
958,9.666272163391113
959,9.660059928894043
960,9.650635719299316
961,9.651337623596191
962,9.647828102111816
963,9.643625259399414
964,9.650208473205566
965,9.640130996704102
966,9.642560005187988
967,9.626895904541016
968,9.631820678710938
969,9.625185012817383
970,9.649218559265137
971,9.644205093383789
972,9.641959190368652
973,9.646206855773926
974,9.648215293884277
975,9.635484695
976,9.628864288330078
977,9.623667717
978,9.617802619934082
979,9.616230964660645
980,9.624055862426758
981,9.626134872436523
982,9.648468017578125
983,9.647607803344727
984,9.633951187133789
985,9.638764381408691
986,9.631076813
987,9.630299568
988,9.632009506225586
989,9.630373001098633
990,9.623267174
991,9.618181228637695
992,9.618088722229004
993,9.611474990844727
994,9.605768203735352
995,9.610506057739258
996,9.596100807189941
997,9.588343620300293
998,9.597138404846191
999,9.595910072
1000,9.595631599
1001,9.592519760131836
1002,9.58594799
1003,9.593250274658203
1004,9.600187301635742
1005,9.610768318
1006,9.612388610839844
1007,9.599742889404297
1008,9.596748352050781
1009,9.591739654541016
1010,9.58735466
1011,9.589962005615234
1012,9.585903168
1013,9.582208633422852
1014,9.600765228271484
1015,9.593470573425293
1016,9.588625908
1017,9.595092773
1018,9.584533691
1019,9.587608337402344
1020,9.585961342
1021,9.585855484008789
1022,9.572072982788086
1023,9.568457603
1024,9.561970710754395
1025,9.563056945800781
1026,9.552822113
1027,9.548666954040527
1028,9.540220260620117
1029,9.541085243225098
1030,9.541001319885254
1031,9.548228264
1032,9.544407844543457
1033,9.540334701538086
1034,9.542926788330078
1035,9.537718772888184
1036,9.527571678161621
1037,9.533001899719238
1038,9.541735649108887
1039,9.532755851745605
1040,9.534054756
1041,9.537972450256348
1042,9.543882369995117
1043,9.54403019
1044,9.546927452087402
1045,9.545739174
1046,9.546006202697754
1047,9.544575691223145
1048,9.546992301940918
1049,9.545068740844727
1050,9.536349296569824
1051,9.537557601928711
1052,9.528532028198242
1053,9.523669242858887
1054,9.527521133422852
1055,9.524951934814453
1056,9.514365196228027
1057,9.510257720947266
1058,9.518918991088867
1059,9.520571709
1060,9.517451286315918
1061,9.524074554
1062,9.516621589660645
1063,9.52746582
1064,9.522794723510742
1065,9.520307540893555
1066,9.512458801269531
1067,9.520935059
1068,9.511240005493164
1069,9.509160041809082
1070,9.506692886352539
1071,9.497134209
1072,9.497417449951172
1073,9.502339363098145
1074,9.502300262451172
1075,9.49715519
1076,9.490789413452148
1077,9.491936683654785
1078,9.506985664367676
1079,9.501267433166504
1080,9.488898277282715
1081,9.484203338623047
1082,9.493154525756836
1083,9.490846633911133
1084,7.242260932922363
1085,8.506633758544922
1086,9.328852653503418
1087,9.371432304382324
1088,9.348402023
1089,9.136475563049316
1090,9.198010444641113
1091,9.408390045166016
1092,9.319203377
1093,9.545749664
1094,9.463435173034668
1095,9.386712074279785
1096,9.311096191
1097,9.234569549560547
1098,9.135265350341797
1099,9.203531265258789
1100,9.162083625793457
1101,9.189175605773926
1102,9.202239036560059
1103,9.069658279418945
1104,8.947609901428223
1105,9.087811470031738
1106,8.931775093078613
1107,8.895565987
1108,8.918846130371094
1109,8.916812896728516
1110,8.947841644
1111,9.111686706542969
1112,9.040312767028809
1113,9.050565719604492
1114,9.041284561157227
1115,9.050609588623047
1116,9.004730224609375
1117,9.017693519592285
1118,9.021267890930176
1119,9.124377250671387
1120,9.140028
1121,9.136240005493164
1122,9.128791809082031
1123,9.108017921447754
1124,9.101798057556152
1125,9.104942321777344
1126,9.044775963
1127,9.002445220947266
1128,9.025447845458984
1129,8.955574989318848
1130,8.954925537109375
1131,8.919563293457031
1132,8.866411209106445
1133,8.914637565612793
1134,8.913450241088867
1135,8.904443740844727
1136,8.937235832214355
1137,8.906885147094727
1138,9.642227172851562
1139,9.616769790649414
1140,9.610496520996094
1141,9.581978797912598
1142,9.580314636230469
1143,9.605298996
1144,9.585423469543457
1145,9.574142456054688
1146,9.564723014831543
1147,9.569468498
1148,9.534482002
1149,9.529254913330078
1150,6.839169025421143
1151,7.499451160430908
1152,8.537261962890625
1153,8.805006980895996
1154,9.203421592712402
1155,9.598867416381836
1156,9.318228721618652
1157,9.231192588806152
1158,9.604561805725098
1159,9.600020408630371
1160,9.439751625061035
1161,9.502459526062012
1162,9.803442001342773
1163,9.96035099
1164,9.870882034301758
1165,9.782516479492188
1166,9.907896041870117
1167,9.986002922058105
1168,10.076066017150879
1169,9.991718292236328
1170,9.939859390258789
1171,9.757001876831055
1172,9.787528038024902
1173,9.688437461853027
1174,9.526835441589355
1175,9.572600364685059
1176,9.498350143432617
1177,9.621955871582031
1178,9.563469886779785
1179,9.631375312805176
1180,9.638977051
1181,9.724647521972656
1182,9.768649101257324
1183,9.642947197
1184,9.640213012695312
1185,9.577456474
1186,9.584827423095703
1187,9.636980056762695
1188,9.748378754
1189,9.833303451538086
1190,9.904856682
1191,9.957028389
1192,9.968091011047363
1193,10.006242752075195
1194,9.998373031616211
1195,10.006245613098145
1196,10.056840896606445
1197,10.04338264465332
1198,10.080516815185547
1199,10.055495262145996
1200,10.03469467163086
1201,10.037302017211914
1202,10.048457145690918
1203,10.036866188049316
1204,10.012239456176758
1205,12.266823768615723
1206,10.562485694885254
1207,9.702321053
1208,9.412693024
1209,9.096798897
1210,8.624653816223145
1211,8.362031936645508
1212,8.155879974365234
1213,8.283290863
1214,8.478690147399902
1215,8.398873329162598
1216,8.415858268737793
1217,8.366457939
1218,8.455747604370117
1219,8.451729774475098
1220,8.636069297790527
1221,8.577919960021973
1222,8.454226494
1223,8.439521789550781
1224,8.408217430114746
1225,8.439229965209961
1226,10.315214157104492
1227,10.282435417175293
1228,10.155614852905273
1229,10.061114311218262
1230,10.074966430664062
1231,10.049872398376465
1232,9.919742584228516
1233,9.907351494
1234,9.851141929626465
1235,9.865614891052246
1236,9.797757148742676
1237,9.764843940734863
1238,9.751420974731445
1239,9.729385375976562
1240,9.755635261535645
1241,9.746390342712402
1242,9.704427719116211
1243,9.711159706115723
1244,9.684860229492188
1245,9.663503646850586
1246,9.659529685974121
1247,9.67138958
1248,9.678212166
1249,9.682116508483887
1250,9.682936668395996
1251,9.617858887
1252,9.625798225402832
1253,9.608769416809082
1254,9.661126136779785
1255,9.641465187072754
1256,9.600144386291504
1257,9.602708817
1258,9.606746673583984
1259,9.660047531
1260,9.051445007324219
1261,9.983921051
1262,9.798841476
1263,9.878063201904297
1264,10.063041687011719
1265,10.095616340637207
1266,10.05070972442627
1267,10.139339447021484
1268,10.22722053527832
1269,9.941916465759277
1270,10.137977600097656
1271,10.144304275512695
1272,10.312383651733398
1273,10.391733169555664
1274,10.321460723876953
1275,10.292990684509277
1276,10.166943550109863
1277,10.244678497314453
1278,10.277425765991211
1279,10.25450325012207
1280,10.310574531555176
1281,10.31413745880127
1282,10.297558784484863
1283,10.269342422485352
1284,10.285526275634766
1285,10.266286849975586
1286,10.169870376586914
1287,10.300675392150879
1288,10.351358413696289
1289,10.488768577575684
1290,10.49028491973877
1291,10.445640563964844
1292,10.495939254760742
1293,10.473505973815918
1294,10.466551780700684
1295,10.43341351
1296,10.430992126464844
1297,10.39111614227295
1298,10.373445510864258
1299,10.389575004577637
1300,10.395466804504395
1301,10.374239921569824
1302,10.240793228149414
1303,10.280158042907715
1304,10.321173667907715
1305,10.322422981262207
1306,10.269213676452637
1307,10.241286277770996
1308,10.189009666442871
1309,10.15274715423584
1310,10.155699729919434
1311,10.176965713500977
1312,10.178465843200684
1313,10.136602401733398
1314,10.122514724731445
1315,9.133390426635742
1316,8.909132957458496
1317,9.097132682800293
1318,9.267823219299316
1319,8.884967803955078
1320,9.118662834
1321,9.287391662597656
1322,9.284965515136719
1323,9.460185050964355
1324,9.384513854980469
1325,9.412357330322266
1326,9.197944641113281
1327,9.294353485107422
1328,9.324284553527832
1329,9.463218688964844
1330,9.378579139709473
1331,9.409150123596191
1332,9.319563865661621
1333,9.436742782592773
1334,9.314299583435059
1335,9.342533111572266
1336,9.315378189086914
1337,9.288663864135742
1338,9.246451377868652
1339,9.194142342
1340,9.206099510192871
1341,9.195203781
1342,9.072047233581543
1343,9.073102951049805
1344,9.060111045837402
1345,9.044498443603516
1346,9.060141563415527
1347,9.158169746398926
1348,9.114664077758789
1349,9.177222252
1350,9.230089188
1351,9.197442054748535
1352,9.198876381
1353,9.193860054016113
1354,9.209364891052246
1355,9.221407890319824
1356,9.159913063049316
1357,9.164931297302246
1358,9.195082664489746
1359,9.184666633605957
1360,9.169257164001465
1361,9.178538322
1362,9.195309639
1363,9.207613945007324
1364,9.168236732
1365,9.139216423034668
1366,9.166264533996582
1367,9.171953201293945
1368,9.197879791259766
1369,9.164336204528809
1370,11.265743255615234
1371,8.805758476257324
1372,9.305189133
1373,9.875598907470703
1374,10.139457702636719
1375,10.043262481689453
1376,10.413225173950195
1377,10.341217994689941
1378,10.331526756286621
1379,10.686603546142578
1380,10.529799461364746
1381,10.65562629699707
1382,10.796500205993652
1383,10.680445671081543
1384,10.653268814086914
1385,10.640572547912598
1386,10.551812171936035
1387,10.585061073303223
1388,10.814412117004395
